id,variant,query
51,rephrase,"The depiction encompasses a horse rider and horse-drawn vehicles"
51,rephrase,"The rider and their horse, along with horse-drawn carts, are included"
51,rephrase,"The scene contains equestrians alongside horse-drawn transport"
51,rephrase,"The scene features equestrians and horse-drawn vehicles"
51,rephrase,"The subjects are a mounted individual and horse-drawn carts"
51,rephrase,"The subjects are equestrians and horse-drawn conveyances"
51,rephrase,"The subjects comprise mounted individuals and vehicles pulled by horses"
51,rephrase,"This includes individuals on horseback as well as horse-drawn carriages"
51,shuffle_keywords,"person riding horse including horse drawn carts"
51,shuffle_n+adj,"person horse horse carts"
51,shuffle_nouns,"person horse horse carts"
51,swap,A person riding a horse icnluding horse-drawn carts
51,swap,A person riding a hors eincluding horse-drawn carts
51,swap,A person riding a horse inculding horse-drawn carts
51,swap,A person riding a horse inlcuding horse-drawn carts
51,swap,A person riding a horse nicluding horse-drawn carts
51,synonyms,"A fellow on horseback incorporating horse-drawn wagons"
51,synonyms,"An individual on horseback alongside horse-drawn carriages"
51,synonyms,"A person astride a steed comprising horse-drawn vehicles"
51,synonyms,"A person mounted on a horse encompassing horse-drawn wagons"
51,synonyms,"A rider astride a horse comprising horse-drawn conveyances"
51,upper,A PERSON RIDING A HORSE INCLUDING HORSE-DRAWN CARTS
52,base,A person wearing any kind of hat
52,content_only,"person wearing kind hat"
52,keyboard,A lerson wearing any kind of hat
52,keyboard,A peeson wearing any kind of hat
52,keyboard,A person wearinf any kind of hat
52,keyboard,A person wearing ajy kind of hat
52,keyboard,S person wearing any kind of hat
52,lower,a person wearing any kind of hat
52,n+adj_only,"person kind hat"
52,n_only,"person kind hat"
52,punctuation,"A person wearing any kind of hat."
52,remove,A person wearing any kind of at
52,remove,Aperson wearing any kind of hat
52,remove,A person wearing any kind of ht
52,remove,A person wearing any knd of hat
52,remove,A peson wearing any kind of hat
52,repeat,A person weaaring any kind of hat
52,repeat,A person wearing any kindd of hat
52,repeat,A person wearing any kind of  hat
52,repeat,A person wearing any kkind of hat
52,repeat,A person wwearing any kind of hat
52,rephrase,"An individual adorned with any form of head covering"
52,rephrase,"An individual attired in any type of headwear"
52,rephrase,"An individual fitted with any sort of head covering"
52,rephrase,"Any individual sporting a hat"
52,rephrase,"Any individual with headgear"
52,rephrase,"Anyone sporting a hat"
52,rephrase,"Anyone with a hat on their head"
52,rephrase,"Someone donning any variety of hat"
52,rephrase,"Someone with a hat on"
52,rephrase,"Someone with headwear on"
52,shuffle_keywords,"person wearing kind hat"
52,shuffle_n+adj,"person kind hat"
52,shuffle_nouns,"person kind hat"
52,swap,A person wearing any kind fo hat
52,swap, Aperson wearing any kind of hat
52,swap,A person wearing ayn kind of hat
52,swap,A pesron wearing any kind of hat
52,swap,A preson wearing any kind of hat
52,synonyms,"A fellow sporting any type of cap"
52,synonyms,"A figure donned in any variety of hat"
52,synonyms,"A gentleman attired in any form of chapeau"
52,synonyms,"An individual donning any sort of headwear"
52,synonyms,"A soul clad in any description of headgear"
52,upper,A PERSON WEARING ANY KIND OF HAT
53,base,A person talking on a cell phone
53,content_only,"person talking cell phone"
53,keyboard,A oerson talking on a cell phone
53,keyboard,A person talking on a cekl phone
53,keyboard,A person talking on a celp phone
53,keyboard,A person talkinh on a cell phone
53,keyboard,A person yalking on a cell phone
53,lower,a person talking on a cell phone
53,n+adj_only,"person cell phone"
53,n_only,"person cell phone"
53,punctuation,"A person talking on a cell phone."
53,remove,A peron talking on a cell phone
53,remove,A persn talking on a cell phone
53,remove,A person talkin on a cell phone
53,remove,A peson talking on a cell phone
53,remove, person talking on a cell phone
53,repeat,A person talking on a ceell phone
53,repeat,A person  talking on a cell phone
53,repeat,A person talking on a  cell phone
53,repeat,A person tallking on a cell phone
53,repeat,A persson talking on a cell phone
53,rephrase,"The individual is actively conversing on their cell phone"
53,rephrase,"The individual is conversing via a mobile device"
53,rephrase,"The individual is engaged in a mobile phone conversation"
53,rephrase,"The individual is speaking on their portable telephone"
53,rephrase,"The individual is using their mobile phone to speak with someone"
53,rephrase,"The individual is utilizing a cell phone for communication"
53,rephrase,"The person is actively engaged in a call using their cellular device"
53,rephrase,"The person is audibly communicating through their mobile phone"
53,rephrase,"The person is currently communicating by phone"
53,rephrase,"The person is speaking into their mobile phone"
53,shuffle_keywords,"person talking cell phone"
53,shuffle_n+adj,"person cell phone"
53,shuffle_nouns,"person cell phone"
53,swap,A persno talking on a cell phone
53,swap,A person talkingo n a cell phone
53,swap,A person talking on a clel phone
53,swap,A person talknig on a cell phone
53,swap,A person tlaking on a cell phone
53,synonyms,"An individual speaking on a mobile device"
53,synonyms,"A person chattering on a cellphone"
53,synonyms,"A person communicating on a mobile device"
53,synonyms,"A person conversing on a mobile phone"
53,synonyms,"A person speaking on a cellular telephone"
53,upper,A PERSON TALKING ON A CELL PHONE
54,base,A person holding or operating a tv or movie camera
54,content_only,"person holding operating tv movie camera"
54,keyboard,A pereon holding or operating a tv or movie camera
54,keyboard,A persob holding or operating a tv or movie camera
54,keyboard,A person holdibg or operating a tv or movie camera
54,keyboard,A person holding or operatibg a tv or movie camera
54,keyboard,A person holding or pperating a tv or movie camera
54,lower,a person holding or operating a tv or movie camera
54,n+adj_only,"person tv movie camera"
54,n_only,"person tv movie camera"
54,punctuation,"A person holding or operating a tv or movie camera."
54,remove,A erson holding or operating a tv or movie camera
54,remove,A person holding or operating a tv or moviecamera
54,remove,A person holding or operating a tv or mvie camera
54,remove,A person holdng or operating a tv or movie camera
54,remove,A person holing or operating a tv or movie camera
54,repeat,A person holdingg or operating a tv or movie camera
54,repeat,A person holding or operating aa tv or movie camera
54,repeat,A person holding or operating a tv or moovie camera
54,repeat,A person holding or operating a tv or movie cammera
54,repeat,A person holdinng or operating a tv or movie camera
54,rephrase,"A camera operator films television or movies"
54,rephrase,"The individual behind the lens of a television or movie production is a camera operator"
54,rephrase,"The individual behind the television or film camera is a camera operator"
54,rephrase,"The individual operating a camera for television or film productions is referred to as a cameraman"
54,rephrase,"The individual responsible for capturing footage with a television or movie camera is a camera operator"
54,rephrase,"The individual who operates a television or movie camera is a camera operator"
54,rephrase,"The person who operates a television or movie camera is known as a cinematographer"
54,rephrase,"The professional responsible for filming visual content for television or movies is a camera operator"
54,rephrase,"The professional who maneuvers and controls a television or movie camera is a camera operator"
54,rephrase,"This describes someone who captures visual media for broadcast or cinematic purposes"
54,shuffle_keywords,"person holding operating tv movie camera"
54,shuffle_n+adj,"person tv movie camera"
54,shuffle_nouns,"person tv movie camera"
54,swap,A persno holding or operating a tv or movie camera
54,swap,A person holdign or operating a tv or movie camera
54,swap,A person holding or operating a tv or movei camera
54,swap,A person holdin gor operating a tv or movie camera
54,swap,A person holding or operating a tv or movi ecamera
54,synonyms,"An individual manning or operating a tv or movie camera"
54,synonyms,"A person bearing or operating a tv or movie camera"
54,synonyms,"A person holding or controlling a tv or movie camera"
54,synonyms,"A person possessing or directing a tv or movie camera"
54,synonyms,"A person wielding or operating a tv or movie camera"
54,upper,A PERSON HOLDING OR OPERATING A TV OR MOVIE CAMERA
55,base,A person holding or opening a briefcase
55,content_only,"person holding opening briefcase"
55,keyboard,A person holding od opening a briefcase
55,keyboard,A person holding or opening a briefcsse
55,keyboard,A person holding or opwning a briefcase
55,keyboard,A person holding pr opening a briefcase
55,keyboard,Q person holding or opening a briefcase
55,lower,a person holding or opening a briefcase
55,n+adj_only,"person briefcase"
55,n_only,"person briefcase"
55,punctuation,"A person holding or opening a briefcase."
55,remove,A person holding or opening a briecase
55,remove,A person holding oropening a briefcase
55,remove,A person holdingor opening a briefcase
55,remove,A person holding or opening a brifcase
55,remove,A person holdin or opening a briefcase
55,repeat,A person holding or opening a bbriefcase
55,repeat,A person  holding or opening a briefcase
55,repeat,A person holding or opening a brieffcase
55,repeat,A person holding or openinng a briefcase
55,repeat,A person holding orr opening a briefcase
55,rephrase,"Someone is either carrying or unveiling a briefcase"
55,rephrase,"The individual is either bearing or accessing a briefcase"
55,rephrase,"The individual is either carrying or preparing to open a briefcase"
55,rephrase,"The individual is either carrying or revealing a briefcase"
55,rephrase,"The individual is either carrying or uncovering a briefcase"
55,rephrase,"The individual is either clutching or unsealing a briefcase"
55,rephrase,"The individual is either in possession of or revealing a briefcase"
55,rephrase,"The individual is either transporting or accessing a briefcase"
55,rephrase,"The person is either handling or revealing a briefcase"
